log_dir= /home/ssreekri/ECN/logs
Namespace(arch='resnet50', batch_size=128, data_dir='/home/ssreekri/ECN/data', dist_metric='euclidean', dropout=0.5, epochs=60, epochs_decay=40, evaluate=False, features=4096, height=256, include_coral=1, include_mmd=0, inv_alpha=0.01, inv_beta=0.05, knn=6, lmd=0.0, lmd_ext=0.66, logs_dir='/home/ssreekri/ECN/logs', lr=0.1, momentum=0.9, output_feature='pool5', print_freq=1, re=0.5, resume='', source='duke', target='market', weight_decay=0.0005, width=128, workers=8)
DA dataset loaded
  subset   | # ids | # images
  ---------------------------
  source train    |   702 |    16522
  target train    | 'Unknown' |    12936
  query    |   750 |     3368
  gallery  |   751 |    15913
lmd: 0.0 lmd_ext: 0.66 include_mmd: 0 include_coral: 1
Epoch: [0][1/129], Time 5.784 (5.784), Data 2.055 (2.055), Loss 6.561 (6.561), Prec 0.78% (0.78%), s_pid_loss: 6.5606, t_un_loss: 9.4678
Epoch: [27][120/129], Time 0.500 (0.552), Data 0.133 (0.149), Loss 0.060 (0.064), Prec 100.00% (99.41%), s_pid_loss: 0.0598, t_un_loss: 7.2948
Epoch: [27][121/129], Time 0.505 (0.552), Data 0.133 (0.149), Loss 0.043 (0.064), Prec 100.00% (99.42%), s_pid_loss: 0.0432, t_un_loss: 6.2970
Epoch: [27][122/129], Time 0.495 (0.551), Data 0.133 (0.149), Loss 0.078 (0.064), Prec 99.22% (99.42%), s_pid_loss: 0.0782, t_un_loss: 6.9856
Epoch: [27][123/129], Time 0.503 (0.551), Data 0.133 (0.149), Loss 0.054 (0.064), Prec 100.00% (99.42%), s_pid_loss: 0.0537, t_un_loss: 6.6803
Epoch: [27][124/129], Time 0.496 (0.550), Data 0.133 (0.149), Loss 0.052 (0.064), Prec 99.22% (99.42%), s_pid_loss: 0.0525, t_un_loss: 6.9194
Epoch: [27][125/129], Time 0.508 (0.550), Data 0.134 (0.149), Loss 0.062 (0.064), Prec 98.44% (99.41%), s_pid_loss: 0.0615, t_un_loss: 6.3964
Epoch: [27][126/129], Time 0.495 (0.549), Data 0.134 (0.149), Loss 0.096 (0.064), Prec 97.66% (99.40%), s_pid_loss: 0.0955, t_un_loss: 6.3329
Epoch: [27][127/129], Time 0.500 (0.549), Data 0.134 (0.148), Loss 0.065 (0.064), Prec 99.22% (99.40%), s_pid_loss: 0.0651, t_un_loss: 6.7078
Epoch: [27][128/129], Time 0.499 (0.549), Data 0.134 (0.148), Loss 0.065 (0.064), Prec 99.22% (99.40%), s_pid_loss: 0.0655, t_un_loss: 6.6012
Epoch: [27][129/129], Time 0.510 (0.548), Data 0.134 (0.148), Loss 0.159 (0.065), Prec 96.88% (99.38%), s_pid_loss: 0.1586, t_un_loss: 6.9402

 * Finished epoch  27 

Epoch: [28][1/129], Time 2.494 (2.494), Data 2.068 (2.068), Loss 0.049 (0.049), Prec 99.22% (99.22%), s_pid_loss: 0.0491, t_un_loss: 6.6287
Epoch: [28][2/129], Time 0.581 (1.537), Data 0.133 (1.100), Loss 0.056 (0.052), Prec 100.00% (99.61%), s_pid_loss: 0.0557, t_un_loss: 6.9666
Epoch: [28][3/129], Time 0.594 (1.223), Data 0.134 (0.778), Loss 0.043 (0.049), Prec 99.22% (99.48%), s_pid_loss: 0.0433, t_un_loss: 6.8869
Epoch: [28][4/129], Time 0.493 (1.040), Data 0.133 (0.617), Loss 0.059 (0.052), Prec 100.00% (99.61%), s_pid_loss: 0.0588, t_un_loss: 6.5949
Epoch: [28][5/129], Time 0.513 (0.935), Data 0.133 (0.520), Loss 0.046 (0.051), Prec 100.00% (99.69%), s_pid_loss: 0.0462, t_un_loss: 7.0338
Epoch: [28][6/129], Time 0.498 (0.862), Data 0.134 (0.456), Loss 0.053 (0.051), Prec 99.22% (99.61%), s_pid_loss: 0.0529, t_un_loss: 6.7633
Epoch: [28][7/129], Time 0.494 (0.810), Data 0.134 (0.410), Loss 0.043 (0.050), Prec 100.00% (99.67%), s_pid_loss: 0.0430, t_un_loss: 6.5869
Epoch: [28][8/129], Time 0.500 (0.771), Data 0.133 (0.375), Loss 0.050 (0.050), Prec 99.22% (99.61%), s_pid_loss: 0.0502, t_un_loss: 7.0260
Epoch: [28][9/129], Time 0.508 (0.742), Data 0.133 (0.348), Loss 0.065 (0.052), Prec 99.22% (99.57%), s_pid_loss: 0.0651, t_un_loss: 7.0079
Epoch: [28][10/129], Time 0.501 (0.718), Data 0.127 (0.326), Loss 0.050 (0.051), Prec 100.00% (99.61%), s_pid_loss: 0.0497, t_un_loss: 7.0165
Epoch: [28][11/129], Time 0.592 (0.706), Data 0.133 (0.309), Loss 0.043 (0.051), Prec 100.00% (99.64%), s_pid_loss: 0.0431, t_un_loss: 7.0152
Epoch: [28][12/129], Time 0.511 (0.690), Data 0.133 (0.294), Loss 0.055 (0.051), Prec 99.22% (99.61%), s_pid_loss: 0.0550, t_un_loss: 6.7773
Epoch: [28][13/129], Time 0.590 (0.682), Data 0.134 (0.282), Loss 0.076 (0.053), Prec 100.00% (99.64%), s_pid_loss: 0.0761, t_un_loss: 6.6597
Epoch: [28][14/129], Time 0.517 (0.670), Data 0.133 (0.271), Loss 0.078 (0.055), Prec 99.22% (99.61%), s_pid_loss: 0.0779, t_un_loss: 6.6525
Epoch: [28][15/129], Time 0.592 (0.665), Data 0.134 (0.262), Loss 0.036 (0.053), Prec 100.00% (99.64%), s_pid_loss: 0.0359, t_un_loss: 7.0580
Epoch: [28][16/129], Time 0.578 (0.660), Data 0.134 (0.254), Loss 0.057 (0.054), Prec 100.00% (99.66%), s_pid_loss: 0.0574, t_un_loss: 6.7366
Epoch: [28][17/129], Time 0.519 (0.651), Data 0.133 (0.247), Loss 0.056 (0.054), Prec 99.22% (99.63%), s_pid_loss: 0.0561, t_un_loss: 7.1738
Epoch: [28][18/129], Time 0.511 (0.644), Data 0.134 (0.241), Loss 0.045 (0.053), Prec 100.00% (99.65%), s_pid_loss: 0.0453, t_un_loss: 6.8520
Epoch: [28][19/129], Time 0.596 (0.641), Data 0.135 (0.235), Loss 0.038 (0.053), Prec 100.00% (99.67%), s_pid_loss: 0.0377, t_un_loss: 6.7857
Epoch: [28][20/129], Time 0.592 (0.639), Data 0.133 (0.230), Loss 0.042 (0.052), Prec 100.00% (99.69%), s_pid_loss: 0.0419, t_un_loss: 6.8412
Epoch: [28][21/129], Time 0.507 (0.632), Data 0.133 (0.225), Loss 0.075 (0.053), Prec 98.44% (99.63%), s_pid_loss: 0.0753, t_un_loss: 6.8706
Epoch: [28][22/129], Time 0.592 (0.631), Data 0.134 (0.221), Loss 0.044 (0.053), Prec 100.00% (99.64%), s_pid_loss: 0.0435, t_un_loss: 6.4178
Epoch: [28][23/129], Time 0.504 (0.625), Data 0.133 (0.217), Loss 0.055 (0.053), Prec 100.00% (99.66%), s_pid_loss: 0.0552, t_un_loss: 6.9544
Epoch: [28][24/129], Time 0.499 (0.620), Data 0.132 (0.214), Loss 0.032 (0.052), Prec 100.00% (99.67%), s_pid_loss: 0.0316, t_un_loss: 6.8522
Epoch: [28][25/129], Time 0.499 (0.615), Data 0.133 (0.211), Loss 0.071 (0.053), Prec 98.44% (99.62%), s_pid_loss: 0.0708, t_un_loss: 7.0482
Epoch: [28][26/129], Time 0.498 (0.610), Data 0.133 (0.208), Loss 0.056 (0.053), Prec 99.22% (99.61%), s_pid_loss: 0.0557, t_un_loss: 6.5394
Epoch: [28][27/129], Time 0.618 (0.611), Data 0.134 (0.205), Loss 0.059 (0.053), Prec 99.22% (99.59%), s_pid_loss: 0.0585, t_un_loss: 6.4284
Epoch: [28][28/129], Time 0.595 (0.610), Data 0.131 (0.202), Loss 0.069 (0.054), Prec 98.44% (99.55%), s_pid_loss: 0.0693, t_un_loss: 6.5770
Epoch: [28][29/129], Time 0.586 (0.609), Data 0.133 (0.200), Loss 0.062 (0.054), Prec 100.00% (99.57%), s_pid_loss: 0.0615, t_un_loss: 6.6197
Epoch: [28][30/129], Time 0.503 (0.606), Data 0.134 (0.198), Loss 0.046 (0.054), Prec 99.22% (99.56%), s_pid_loss: 0.0461, t_un_loss: 7.0085
Epoch: [28][31/129], Time 0.499 (0.602), Data 0.131 (0.196), Loss 0.042 (0.053), Prec 100.00% (99.57%), s_pid_loss: 0.0419, t_un_loss: 6.9308
Epoch: [28][32/129], Time 0.503 (0.599), Data 0.133 (0.194), Loss 0.055 (0.053), Prec 99.22% (99.56%), s_pid_loss: 0.0552, t_un_loss: 6.8583
Epoch: [28][33/129], Time 0.596 (0.599), Data 0.134 (0.192), Loss 0.050 (0.053), Prec 99.22% (99.55%), s_pid_loss: 0.0498, t_un_loss: 6.6941
Epoch: [28][34/129], Time 0.549 (0.598), Data 0.133 (0.190), Loss 0.037 (0.053), Prec 100.00% (99.56%), s_pid_loss: 0.0375, t_un_loss: 6.9085
Epoch: [28][35/129], Time 0.473 (0.594), Data 0.086 (0.187), Loss 0.051 (0.053), Prec 99.22% (99.55%), s_pid_loss: 0.0513, t_un_loss: 6.3754
Epoch: [28][36/129], Time 0.594 (0.594), Data 0.134 (0.186), Loss 0.050 (0.053), Prec 99.22% (99.54%), s_pid_loss: 0.0505, t_un_loss: 6.9854
Epoch: [28][37/129], Time 0.589 (0.594), Data 0.134 (0.184), Loss 0.077 (0.053), Prec 99.22% (99.54%), s_pid_loss: 0.0775, t_un_loss: 7.0472
Epoch: [28][38/129], Time 0.605 (0.594), Data 0.134 (0.183), Loss 0.042 (0.053), Prec 100.00% (99.55%), s_pid_loss: 0.0417, t_un_loss: 6.6377
Epoch: [28][39/129], Time 0.604 (0.595), Data 0.133 (0.182), Loss 0.056 (0.053), Prec 98.44% (99.52%), s_pid_loss: 0.0564, t_un_loss: 6.7030
Epoch: [28][40/129], Time 0.580 (0.594), Data 0.133 (0.180), Loss 0.057 (0.053), Prec 99.22% (99.51%), s_pid_loss: 0.0573, t_un_loss: 6.8028
Epoch: [28][41/129], Time 0.505 (0.592), Data 0.133 (0.179), Loss 0.071 (0.054), Prec 99.22% (99.50%), s_pid_loss: 0.0713, t_un_loss: 7.0869
Epoch: [28][42/129], Time 0.497 (0.590), Data 0.130 (0.178), Loss 0.085 (0.054), Prec 99.22% (99.50%), s_pid_loss: 0.0851, t_un_loss: 6.3718
Epoch: [28][43/129], Time 0.510 (0.588), Data 0.134 (0.177), Loss 0.053 (0.054), Prec 100.00% (99.51%), s_pid_loss: 0.0527, t_un_loss: 6.6667
Epoch: [28][44/129], Time 0.585 (0.588), Data 0.132 (0.176), Loss 0.084 (0.055), Prec 98.44% (99.49%), s_pid_loss: 0.0841, t_un_loss: 6.6878
Epoch: [28][45/129], Time 0.511 (0.586), Data 0.133 (0.175), Loss 0.084 (0.056), Prec 99.22% (99.48%), s_pid_loss: 0.0844, t_un_loss: 7.1186
Epoch: [28][46/129], Time 0.576 (0.586), Data 0.133 (0.174), Loss 0.088 (0.056), Prec 99.22% (99.47%), s_pid_loss: 0.0880, t_un_loss: 6.7024
Epoch: [28][47/129], Time 0.556 (0.585), Data 0.133 (0.173), Loss 0.107 (0.057), Prec 98.44% (99.45%), s_pid_loss: 0.1065, t_un_loss: 6.5489
Epoch: [28][48/129], Time 0.576 (0.585), Data 0.126 (0.172), Loss 0.110 (0.059), Prec 98.44% (99.43%), s_pid_loss: 0.1098, t_un_loss: 7.2164
Epoch: [28][49/129], Time 0.577 (0.585), Data 0.134 (0.172), Loss 0.040 (0.058), Prec 100.00% (99.44%), s_pid_loss: 0.0398, t_un_loss: 6.5627
Epoch: [28][50/129], Time 0.513 (0.583), Data 0.133 (0.171), Loss 0.085 (0.059), Prec 99.22% (99.44%), s_pid_loss: 0.0853, t_un_loss: 6.8147
Epoch: [28][51/129], Time 0.514 (0.582), Data 0.134 (0.170), Loss 0.063 (0.059), Prec 99.22% (99.43%), s_pid_loss: 0.0627, t_un_loss: 7.1050
Epoch: [28][52/129], Time 0.571 (0.582), Data 0.134 (0.169), Loss 0.043 (0.058), Prec 100.00% (99.44%), s_pid_loss: 0.0432, t_un_loss: 6.8156
Epoch: [28][53/129], Time 0.511 (0.581), Data 0.133 (0.169), Loss 0.069 (0.059), Prec 100.00% (99.45%), s_pid_loss: 0.0693, t_un_loss: 7.0733
Epoch: [28][54/129], Time 0.500 (0.579), Data 0.133 (0.168), Loss 0.110 (0.060), Prec 99.22% (99.45%), s_pid_loss: 0.1105, t_un_loss: 6.8924
Epoch: [28][55/129], Time 0.495 (0.578), Data 0.133 (0.167), Loss 0.072 (0.060), Prec 98.44% (99.43%), s_pid_loss: 0.0721, t_un_loss: 6.8865
Epoch: [28][56/129], Time 0.490 (0.576), Data 0.133 (0.167), Loss 0.044 (0.060), Prec 99.22% (99.43%), s_pid_loss: 0.0440, t_un_loss: 6.7480
Epoch: [28][57/129], Time 0.515 (0.575), Data 0.133 (0.166), Loss 0.064 (0.060), Prec 99.22% (99.42%), s_pid_loss: 0.0638, t_un_loss: 6.9782
Epoch: [28][58/129], Time 0.506 (0.574), Data 0.133 (0.166), Loss 0.054 (0.060), Prec 100.00% (99.43%), s_pid_loss: 0.0539, t_un_loss: 6.9048
Epoch: [28][59/129], Time 0.510 (0.573), Data 0.133 (0.165), Loss 0.174 (0.061), Prec 97.66% (99.40%), s_pid_loss: 0.1740, t_un_loss: 6.6072
Epoch: [28][60/129], Time 0.576 (0.573), Data 0.127 (0.164), Loss 0.101 (0.062), Prec 98.44% (99.39%), s_pid_loss: 0.1011, t_un_loss: 6.8063
Epoch: [28][61/129], Time 0.512 (0.572), Data 0.132 (0.164), Loss 0.055 (0.062), Prec 100.00% (99.40%), s_pid_loss: 0.0554, t_un_loss: 6.6679
Epoch: [28][62/129], Time 0.497 (0.570), Data 0.131 (0.163), Loss 0.054 (0.062), Prec 100.00% (99.41%), s_pid_loss: 0.0540, t_un_loss: 6.5290
Epoch: [28][63/129], Time 0.502 (0.569), Data 0.134 (0.163), Loss 0.061 (0.062), Prec 99.22% (99.40%), s_pid_loss: 0.0606, t_un_loss: 6.9447
Epoch: [28][64/129], Time 0.506 (0.568), Data 0.134 (0.162), Loss 0.057 (0.062), Prec 100.00% (99.41%), s_pid_loss: 0.0568, t_un_loss: 6.7098
Epoch: [28][65/129], Time 0.595 (0.569), Data 0.133 (0.162), Loss 0.056 (0.062), Prec 99.22% (99.41%), s_pid_loss: 0.0563, t_un_loss: 6.7382
Epoch: [28][66/129], Time 0.493 (0.568), Data 0.133 (0.162), Loss 0.085 (0.062), Prec 100.00% (99.42%), s_pid_loss: 0.0846, t_un_loss: 6.8836
Epoch: [28][67/129], Time 0.500 (0.567), Data 0.133 (0.161), Loss 0.046 (0.062), Prec 100.00% (99.43%), s_pid_loss: 0.0463, t_un_loss: 6.8459
Epoch: [28][68/129], Time 0.522 (0.566), Data 0.133 (0.161), Loss 0.062 (0.062), Prec 100.00% (99.44%), s_pid_loss: 0.0624, t_un_loss: 6.3500
Epoch: [28][69/129], Time 0.567 (0.566), Data 0.133 (0.160), Loss 0.069 (0.062), Prec 98.44% (99.42%), s_pid_loss: 0.0689, t_un_loss: 7.2813
Epoch: [28][70/129], Time 0.502 (0.565), Data 0.133 (0.160), Loss 0.122 (0.063), Prec 99.22% (99.42%), s_pid_loss: 0.1220, t_un_loss: 6.5355
Epoch: [28][71/129], Time 0.516 (0.564), Data 0.134 (0.160), Loss 0.075 (0.063), Prec 99.22% (99.42%), s_pid_loss: 0.0755, t_un_loss: 6.8636
Epoch: [28][72/129], Time 0.500 (0.564), Data 0.134 (0.159), Loss 0.071 (0.063), Prec 99.22% (99.41%), s_pid_loss: 0.0714, t_un_loss: 7.1365
Epoch: [28][73/129], Time 0.500 (0.563), Data 0.133 (0.159), Loss 0.048 (0.063), Prec 100.00% (99.42%), s_pid_loss: 0.0483, t_un_loss: 6.8682
Epoch: [28][74/129], Time 0.510 (0.562), Data 0.133 (0.158), Loss 0.053 (0.063), Prec 100.00% (99.43%), s_pid_loss: 0.0527, t_un_loss: 6.9720
Epoch: [28][75/129], Time 0.599 (0.562), Data 0.133 (0.158), Loss 0.062 (0.063), Prec 99.22% (99.43%), s_pid_loss: 0.0617, t_un_loss: 6.6116
Epoch: [28][76/129], Time 0.602 (0.563), Data 0.133 (0.158), Loss 0.060 (0.063), Prec 98.44% (99.41%), s_pid_loss: 0.0596, t_un_loss: 6.7716
Epoch: [28][77/129], Time 0.587 (0.563), Data 0.133 (0.157), Loss 0.056 (0.063), Prec 100.00% (99.42%), s_pid_loss: 0.0555, t_un_loss: 6.9578
Epoch: [28][78/129], Time 0.497 (0.562), Data 0.134 (0.157), Loss 0.046 (0.062), Prec 99.22% (99.42%), s_pid_loss: 0.0461, t_un_loss: 6.8623
Epoch: [28][79/129], Time 0.511 (0.562), Data 0.134 (0.157), Loss 0.071 (0.063), Prec 99.22% (99.42%), s_pid_loss: 0.0711, t_un_loss: 6.9790
Epoch: [28][80/129], Time 0.523 (0.561), Data 0.133 (0.157), Loss 0.082 (0.063), Prec 99.22% (99.41%), s_pid_loss: 0.0816, t_un_loss: 7.0731
Epoch: [28][81/129], Time 0.472 (0.560), Data 0.107 (0.156), Loss 0.045 (0.063), Prec 99.22% (99.41%), s_pid_loss: 0.0453, t_un_loss: 6.9401
Epoch: [28][82/129], Time 0.500 (0.559), Data 0.134 (0.156), Loss 0.057 (0.062), Prec 100.00% (99.42%), s_pid_loss: 0.0570, t_un_loss: 6.6693
Epoch: [28][83/129], Time 0.505 (0.559), Data 0.132 (0.155), Loss 0.070 (0.063), Prec 98.44% (99.41%), s_pid_loss: 0.0704, t_un_loss: 6.9620
Epoch: [28][84/129], Time 0.584 (0.559), Data 0.133 (0.155), Loss 0.080 (0.063), Prec 99.22% (99.40%), s_pid_loss: 0.0804, t_un_loss: 6.6447
Epoch: [28][85/129], Time 0.503 (0.558), Data 0.133 (0.155), Loss 0.071 (0.063), Prec 98.44% (99.39%), s_pid_loss: 0.0709, t_un_loss: 6.4677
Epoch: [28][86/129], Time 0.500 (0.558), Data 0.134 (0.155), Loss 0.056 (0.063), Prec 100.00% (99.40%), s_pid_loss: 0.0563, t_un_loss: 6.9858
Epoch: [28][87/129], Time 0.501 (0.557), Data 0.134 (0.154), Loss 0.066 (0.063), Prec 99.22% (99.40%), s_pid_loss: 0.0661, t_un_loss: 6.9241
Epoch: [28][88/129], Time 0.497 (0.556), Data 0.134 (0.154), Loss 0.063 (0.063), Prec 99.22% (99.40%), s_pid_loss: 0.0630, t_un_loss: 6.8103
Epoch: [28][89/129], Time 0.497 (0.556), Data 0.133 (0.154), Loss 0.084 (0.063), Prec 99.22% (99.39%), s_pid_loss: 0.0843, t_un_loss: 7.0244
Epoch: [28][90/129], Time 0.513 (0.555), Data 0.133 (0.154), Loss 0.058 (0.063), Prec 100.00% (99.40%), s_pid_loss: 0.0579, t_un_loss: 6.6228
Epoch: [28][91/129], Time 0.508 (0.555), Data 0.134 (0.153), Loss 0.031 (0.063), Prec 100.00% (99.41%), s_pid_loss: 0.0307, t_un_loss: 7.5761
Epoch: [28][92/129], Time 0.586 (0.555), Data 0.134 (0.153), Loss 0.069 (0.063), Prec 100.00% (99.41%), s_pid_loss: 0.0688, t_un_loss: 6.8567
Epoch: [28][93/129], Time 0.512 (0.555), Data 0.134 (0.153), Loss 0.047 (0.063), Prec 100.00% (99.42%), s_pid_loss: 0.0474, t_un_loss: 6.8997
Epoch: [28][94/129], Time 0.579 (0.555), Data 0.133 (0.153), Loss 0.055 (0.062), Prec 99.22% (99.42%), s_pid_loss: 0.0551, t_un_loss: 7.0929
Epoch: [28][95/129], Time 0.532 (0.555), Data 0.133 (0.153), Loss 0.053 (0.062), Prec 100.00% (99.42%), s_pid_loss: 0.0534, t_un_loss: 7.0550
Epoch: [28][96/129], Time 0.581 (0.555), Data 0.133 (0.152), Loss 0.081 (0.063), Prec 98.44% (99.41%), s_pid_loss: 0.0814, t_un_loss: 7.0100
Epoch: [28][97/129], Time 0.499 (0.554), Data 0.134 (0.152), Loss 0.039 (0.062), Prec 100.00% (99.42%), s_pid_loss: 0.0394, t_un_loss: 6.9355
Epoch: [28][98/129], Time 0.501 (0.554), Data 0.133 (0.152), Loss 0.065 (0.062), Prec 100.00% (99.43%), s_pid_loss: 0.0652, t_un_loss: 6.5691
Epoch: [28][99/129], Time 0.498 (0.553), Data 0.133 (0.152), Loss 0.056 (0.062), Prec 99.22% (99.42%), s_pid_loss: 0.0559, t_un_loss: 6.7685
Epoch: [28][100/129], Time 0.499 (0.553), Data 0.133 (0.152), Loss 0.060 (0.062), Prec 99.22% (99.42%), s_pid_loss: 0.0595, t_un_loss: 7.1007
Epoch: [28][101/129], Time 0.508 (0.552), Data 0.133 (0.151), Loss 0.077 (0.062), Prec 99.22% (99.42%), s_pid_loss: 0.0774, t_un_loss: 6.5878
Epoch: [28][102/129], Time 1.712 (0.564), Data 0.133 (0.151), Loss 0.061 (0.062), Prec 100.00% (99.43%), s_pid_loss: 0.0607, t_un_loss: 6.7475
Epoch: [28][103/129], Time 0.581 (0.564), Data 0.134 (0.151), Loss 0.043 (0.062), Prec 99.22% (99.42%), s_pid_loss: 0.0429, t_un_loss: 6.8064
Epoch: [28][104/129], Time 0.496 (0.563), Data 0.133 (0.151), Loss 0.075 (0.062), Prec 98.44% (99.41%), s_pid_loss: 0.0749, t_un_loss: 6.7478
Epoch: [28][105/129], Time 0.512 (0.563), Data 0.133 (0.151), Loss 0.067 (0.062), Prec 99.22% (99.41%), s_pid_loss: 0.0667, t_un_loss: 6.2172
Epoch: [28][106/129], Time 0.501 (0.562), Data 0.133 (0.151), Loss 0.069 (0.062), Prec 99.22% (99.41%), s_pid_loss: 0.0690, t_un_loss: 6.7007
Epoch: [28][107/129], Time 0.497 (0.561), Data 0.128 (0.150), Loss 0.065 (0.062), Prec 99.22% (99.41%), s_pid_loss: 0.0653, t_un_loss: 6.7193
Epoch: [28][108/129], Time 0.501 (0.561), Data 0.133 (0.150), Loss 0.053 (0.062), Prec 100.00% (99.41%), s_pid_loss: 0.0527, t_un_loss: 6.5437
Epoch: [28][109/129], Time 0.494 (0.560), Data 0.132 (0.150), Loss 0.056 (0.062), Prec 99.22% (99.41%), s_pid_loss: 0.0564, t_un_loss: 6.9181
Epoch: [28][110/129], Time 0.507 (0.560), Data 0.133 (0.150), Loss 0.072 (0.062), Prec 99.22% (99.41%), s_pid_loss: 0.0722, t_un_loss: 6.9318
Epoch: [28][111/129], Time 0.516 (0.559), Data 0.134 (0.150), Loss 0.046 (0.062), Prec 100.00% (99.42%), s_pid_loss: 0.0462, t_un_loss: 6.7722
Epoch: [28][112/129], Time 0.593 (0.560), Data 0.134 (0.150), Loss 0.068 (0.062), Prec 100.00% (99.42%), s_pid_loss: 0.0683, t_un_loss: 6.5663
Epoch: [28][113/129], Time 0.585 (0.560), Data 0.133 (0.149), Loss 0.050 (0.062), Prec 100.00% (99.43%), s_pid_loss: 0.0497, t_un_loss: 7.0026
Epoch: [28][114/129], Time 0.496 (0.559), Data 0.133 (0.149), Loss 0.120 (0.063), Prec 97.66% (99.41%), s_pid_loss: 0.1204, t_un_loss: 6.7116
Epoch: [28][115/129], Time 0.490 (0.559), Data 0.133 (0.149), Loss 0.090 (0.063), Prec 97.66% (99.40%), s_pid_loss: 0.0902, t_un_loss: 6.3006
Epoch: [28][116/129], Time 0.510 (0.558), Data 0.134 (0.149), Loss 0.081 (0.063), Prec 99.22% (99.39%), s_pid_loss: 0.0808, t_un_loss: 6.5045
Epoch: [28][117/129], Time 0.496 (0.558), Data 0.133 (0.149), Loss 0.117 (0.064), Prec 98.44% (99.39%), s_pid_loss: 0.1166, t_un_loss: 6.8236
Epoch: [28][118/129], Time 0.510 (0.557), Data 0.134 (0.149), Loss 0.060 (0.064), Prec 100.00% (99.39%), s_pid_loss: 0.0597, t_un_loss: 7.1518
Epoch: [28][119/129], Time 0.499 (0.557), Data 0.133 (0.149), Loss 0.070 (0.064), Prec 99.22% (99.39%), s_pid_loss: 0.0697, t_un_loss: 6.9850
Epoch: [28][120/129], Time 0.495 (0.556), Data 0.133 (0.149), Loss 0.059 (0.064), Prec 99.22% (99.39%), s_pid_loss: 0.0588, t_un_loss: 6.6373
Epoch: [28][121/129], Time 0.500 (0.556), Data 0.133 (0.148), Loss 0.059 (0.064), Prec 100.00% (99.39%), s_pid_loss: 0.0594, t_un_loss: 6.6337
Epoch: [28][122/129], Time 0.497 (0.555), Data 0.134 (0.148), Loss 0.078 (0.064), Prec 99.22% (99.39%), s_pid_loss: 0.0779, t_un_loss: 6.6552
Epoch: [28][123/129], Time 0.498 (0.555), Data 0.134 (0.148), Loss 0.088 (0.064), Prec 98.44% (99.38%), s_pid_loss: 0.0876, t_un_loss: 6.7525
Epoch: [28][124/129], Time 0.512 (0.555), Data 0.133 (0.148), Loss 0.084 (0.064), Prec 98.44% (99.38%), s_pid_loss: 0.0837, t_un_loss: 6.7515
Epoch: [28][125/129], Time 0.499 (0.554), Data 0.133 (0.148), Loss 0.070 (0.064), Prec 99.22% (99.38%), s_pid_loss: 0.0699, t_un_loss: 6.7912
Epoch: [28][126/129], Time 0.495 (0.554), Data 0.133 (0.148), Loss 0.062 (0.064), Prec 99.22% (99.37%), s_pid_loss: 0.0616, t_un_loss: 6.8623
Epoch: [28][127/129], Time 0.496 (0.553), Data 0.133 (0.148), Loss 0.059 (0.064), Prec 100.00% (99.38%), s_pid_loss: 0.0594, t_un_loss: 6.6802
Epoch: [28][128/129], Time 0.503 (0.553), Data 0.133 (0.148), Loss 0.059 (0.064), Prec 99.22% (99.38%), s_pid_loss: 0.0585, t_un_loss: 6.4336
Epoch: [28][129/129], Time 0.497 (0.552), Data 0.133 (0.147), Loss 0.037 (0.064), Prec 100.00% (99.38%), s_pid_loss: 0.0375, t_un_loss: 6.5055

 * Finished epoch  28 

Epoch: [29][1/129], Time 4.361 (4.361), Data 3.930 (3.930), Loss 0.034 (0.034), Prec 100.00% (100.00%), s_pid_loss: 0.0345, t_un_loss: 6.8810
Epoch: [29][2/129], Time 0.465 (2.413), Data 0.107 (2.019), Loss 0.082 (0.058), Prec 98.44% (99.22%), s_pid_loss: 0.0821, t_un_loss: 7.0103
Epoch: [29][3/129], Time 0.528 (1.785), Data 0.133 (1.390), Loss 0.063 (0.060), Prec 99.22% (99.22%), s_pid_loss: 0.0626, t_un_loss: 6.1529
Epoch: [29][4/129], Time 0.585 (1.485), Data 0.125 (1.074), Loss 0.061 (0.060), Prec 100.00% (99.41%), s_pid_loss: 0.0610, t_un_loss: 6.3744
Epoch: [29][5/129], Time 0.578 (1.303), Data 0.133 (0.886), Loss 0.055 (0.059), Prec 100.00% (99.53%), s_pid_loss: 0.0552, t_un_loss: 6.8967
Epoch: [29][6/129], Time 0.539 (1.176), Data 0.134 (0.760), Loss 0.073 (0.061), Prec 99.22% (99.48%), s_pid_loss: 0.0731, t_un_loss: 6.9777
Epoch: [29][7/129], Time 0.589 (1.092), Data 0.133 (0.671), Loss 0.037 (0.058), Prec 100.00% (99.55%), s_pid_loss: 0.0367, t_un_loss: 6.3335
Epoch: [29][8/129], Time 0.585 (1.029), Data 0.133 (0.604), Loss 0.066 (0.059), Prec 99.22% (99.51%), s_pid_loss: 0.0655, t_un_loss: 6.7399
Epoch: [29][9/129], Time 0.498 (0.970), Data 0.134 (0.551), Loss 0.046 (0.057), Prec 99.22% (99.48%), s_pid_loss: 0.0458, t_un_loss: 7.0648
Epoch: [29][10/129], Time 0.500 (0.923), Data 0.133 (0.510), Loss 0.051 (0.057), Prec 100.00% (99.53%), s_pid_loss: 0.0512, t_un_loss: 7.0456
