log_dir= /home/ssreekri/ECN/logs
Namespace(arch='resnet50', batch_size=128, data_dir='/home/ssreekri/ECN/data', dist_metric='euclidean', dropout=0.5, epochs=60, epochs_decay=40, evaluate=False, features=4096, height=256, include_coral=1, include_mmd=0, inv_alpha=0.01, inv_beta=0.05, knn=6, lmd=0.3, lmd_ext=0.33, logs_dir='/home/ssreekri/ECN/logs', lr=0.1, momentum=0.9, output_feature='pool5', print_freq=1, re=0.5, resume='', source='duke', target='market', weight_decay=0.0005, width=128, workers=8)
DA dataset loaded
  subset   | # ids | # images
  ---------------------------
  source train    |   702 |    16522
  target train    | 'Unknown' |    12936
  query    |   750 |     3368
  gallery  |   751 |    15913
lmd: 0.3 lmd_ext: 0.33 include_mmd: 0 include_coral: 1
Epoch: [0][1/129], Time 5.794 (5.794), Data 2.314 (2.314), Loss 7.424 (7.424), Prec 0.00% (0.00%), s_pid_loss: 6.5487, t_un_loss: 9.4678
Epoch: [35][122/129], Time 0.501 (0.556), Data 0.133 (0.150), Loss 1.077 (1.087), Prec 100.00% (99.53%), s_pid_loss: 0.0689, t_un_loss: 3.4282
Epoch: [35][123/129], Time 0.496 (0.555), Data 0.133 (0.150), Loss 1.058 (1.087), Prec 100.00% (99.54%), s_pid_loss: 0.0715, t_un_loss: 3.3602
Epoch: [35][124/129], Time 0.501 (0.555), Data 0.133 (0.150), Loss 1.092 (1.087), Prec 100.00% (99.54%), s_pid_loss: 0.0659, t_un_loss: 3.4858
Epoch: [35][125/129], Time 0.504 (0.555), Data 0.133 (0.150), Loss 1.071 (1.087), Prec 100.00% (99.54%), s_pid_loss: 0.0492, t_un_loss: 3.4568
Epoch: [35][126/129], Time 0.494 (0.554), Data 0.133 (0.150), Loss 1.067 (1.087), Prec 100.00% (99.55%), s_pid_loss: 0.0658, t_un_loss: 3.4041
Epoch: [35][127/129], Time 0.504 (0.554), Data 0.133 (0.149), Loss 1.062 (1.086), Prec 100.00% (99.55%), s_pid_loss: 0.0561, t_un_loss: 3.4080
Epoch: [35][128/129], Time 0.504 (0.553), Data 0.133 (0.149), Loss 1.086 (1.086), Prec 98.44% (99.54%), s_pid_loss: 0.0958, t_un_loss: 3.3954
Epoch: [35][129/129], Time 0.496 (0.553), Data 0.133 (0.149), Loss 1.074 (1.086), Prec 100.00% (99.55%), s_pid_loss: 0.0713, t_un_loss: 3.4129

 * Finished epoch  35 

Epoch: [36][1/129], Time 4.848 (4.848), Data 4.315 (4.315), Loss 1.052 (1.052), Prec 100.00% (100.00%), s_pid_loss: 0.0738, t_un_loss: 3.3335
Epoch: [36][2/129], Time 0.547 (2.698), Data 0.132 (2.224), Loss 1.093 (1.072), Prec 100.00% (100.00%), s_pid_loss: 0.0555, t_un_loss: 3.5138
Epoch: [36][3/129], Time 0.587 (1.994), Data 0.133 (1.527), Loss 1.095 (1.080), Prec 100.00% (100.00%), s_pid_loss: 0.0501, t_un_loss: 3.5335
Epoch: [36][4/129], Time 0.576 (1.640), Data 0.133 (1.178), Loss 1.086 (1.081), Prec 100.00% (100.00%), s_pid_loss: 0.0772, t_un_loss: 3.4388
Epoch: [36][5/129], Time 0.506 (1.413), Data 0.133 (0.969), Loss 1.068 (1.079), Prec 100.00% (100.00%), s_pid_loss: 0.0730, t_un_loss: 3.3888
Epoch: [36][6/129], Time 0.517 (1.263), Data 0.133 (0.830), Loss 1.061 (1.076), Prec 100.00% (100.00%), s_pid_loss: 0.0505, t_un_loss: 3.4186
Epoch: [36][7/129], Time 0.586 (1.167), Data 0.133 (0.730), Loss 1.078 (1.076), Prec 99.22% (99.89%), s_pid_loss: 0.0784, t_un_loss: 3.4115
Epoch: [36][8/129], Time 0.524 (1.086), Data 0.134 (0.656), Loss 1.049 (1.073), Prec 100.00% (99.90%), s_pid_loss: 0.0403, t_un_loss: 3.4023
Epoch: [36][9/129], Time 0.595 (1.032), Data 0.128 (0.597), Loss 1.063 (1.072), Prec 100.00% (99.91%), s_pid_loss: 0.0555, t_un_loss: 3.4154
Epoch: [36][10/129], Time 0.599 (0.989), Data 0.133 (0.551), Loss 1.069 (1.071), Prec 100.00% (99.92%), s_pid_loss: 0.0552, t_un_loss: 3.4338
Epoch: [36][11/129], Time 0.581 (0.951), Data 0.129 (0.512), Loss 1.088 (1.073), Prec 100.00% (99.93%), s_pid_loss: 0.0662, t_un_loss: 3.4708
Epoch: [36][12/129], Time 0.502 (0.914), Data 0.133 (0.481), Loss 1.089 (1.074), Prec 100.00% (99.93%), s_pid_loss: 0.0574, t_un_loss: 3.4951
Epoch: [36][13/129], Time 0.508 (0.883), Data 0.133 (0.454), Loss 1.072 (1.074), Prec 100.00% (99.94%), s_pid_loss: 0.0611, t_un_loss: 3.4301
Epoch: [36][14/129], Time 0.524 (0.857), Data 0.133 (0.431), Loss 1.071 (1.074), Prec 99.22% (99.89%), s_pid_loss: 0.0682, t_un_loss: 3.4115
Epoch: [36][15/129], Time 0.570 (0.838), Data 0.132 (0.411), Loss 1.075 (1.074), Prec 100.00% (99.90%), s_pid_loss: 0.0647, t_un_loss: 3.4312
Epoch: [36][16/129], Time 0.498 (0.817), Data 0.133 (0.394), Loss 1.087 (1.075), Prec 99.22% (99.85%), s_pid_loss: 0.0912, t_un_loss: 3.4104
Epoch: [36][17/129], Time 0.495 (0.798), Data 0.133 (0.378), Loss 1.104 (1.076), Prec 99.22% (99.82%), s_pid_loss: 0.0762, t_un_loss: 3.5008
Epoch: [36][18/129], Time 0.497 (0.781), Data 0.133 (0.365), Loss 1.075 (1.076), Prec 100.00% (99.83%), s_pid_loss: 0.0727, t_un_loss: 3.4141
Epoch: [36][19/129], Time 0.512 (0.767), Data 0.133 (0.353), Loss 1.062 (1.076), Prec 100.00% (99.84%), s_pid_loss: 0.0612, t_un_loss: 3.3959
Epoch: [36][20/129], Time 0.499 (0.754), Data 0.133 (0.342), Loss 1.080 (1.076), Prec 100.00% (99.84%), s_pid_loss: 0.0517, t_un_loss: 3.4791
Epoch: [36][21/129], Time 0.513 (0.742), Data 0.135 (0.332), Loss 1.091 (1.076), Prec 98.44% (99.78%), s_pid_loss: 0.0981, t_un_loss: 3.4069
Epoch: [36][22/129], Time 0.593 (0.735), Data 0.125 (0.322), Loss 1.089 (1.077), Prec 99.22% (99.75%), s_pid_loss: 0.0880, t_un_loss: 3.4236
Epoch: [36][23/129], Time 0.574 (0.728), Data 0.132 (0.314), Loss 1.084 (1.077), Prec 100.00% (99.76%), s_pid_loss: 0.0665, t_un_loss: 3.4582
Epoch: [36][24/129], Time 0.530 (0.720), Data 0.134 (0.307), Loss 1.075 (1.077), Prec 99.22% (99.74%), s_pid_loss: 0.0761, t_un_loss: 3.4061
Epoch: [36][25/129], Time 0.573 (0.714), Data 0.132 (0.300), Loss 1.083 (1.077), Prec 100.00% (99.75%), s_pid_loss: 0.0679, t_un_loss: 3.4503
Epoch: [36][26/129], Time 0.519 (0.707), Data 0.133 (0.293), Loss 1.076 (1.077), Prec 100.00% (99.76%), s_pid_loss: 0.0681, t_un_loss: 3.4262
Epoch: [36][27/129], Time 0.501 (0.699), Data 0.133 (0.287), Loss 1.065 (1.077), Prec 99.22% (99.74%), s_pid_loss: 0.0524, t_un_loss: 3.4273
Epoch: [36][28/129], Time 0.500 (0.692), Data 0.130 (0.282), Loss 1.077 (1.077), Prec 99.22% (99.72%), s_pid_loss: 0.0684, t_un_loss: 3.4293
Epoch: [36][29/129], Time 0.498 (0.685), Data 0.134 (0.277), Loss 1.045 (1.076), Prec 100.00% (99.73%), s_pid_loss: 0.0498, t_un_loss: 3.3661
Epoch: [36][30/129], Time 0.495 (0.679), Data 0.126 (0.272), Loss 1.098 (1.077), Prec 99.22% (99.71%), s_pid_loss: 0.0756, t_un_loss: 3.4825
Epoch: [36][31/129], Time 0.505 (0.673), Data 0.133 (0.267), Loss 1.071 (1.076), Prec 100.00% (99.72%), s_pid_loss: 0.0543, t_un_loss: 3.4425
Epoch: [36][32/129], Time 0.499 (0.668), Data 0.133 (0.263), Loss 1.073 (1.076), Prec 99.22% (99.71%), s_pid_loss: 0.0778, t_un_loss: 3.3955
Epoch: [36][33/129], Time 0.495 (0.663), Data 0.132 (0.259), Loss 1.063 (1.076), Prec 100.00% (99.72%), s_pid_loss: 0.0594, t_un_loss: 3.4037
Epoch: [36][34/129], Time 0.524 (0.659), Data 0.132 (0.255), Loss 1.038 (1.075), Prec 100.00% (99.72%), s_pid_loss: 0.0562, t_un_loss: 3.3302
Epoch: [36][35/129], Time 0.596 (0.657), Data 0.133 (0.252), Loss 1.075 (1.075), Prec 99.22% (99.71%), s_pid_loss: 0.0762, t_un_loss: 3.4045
Epoch: [36][36/129], Time 0.587 (0.655), Data 0.133 (0.248), Loss 1.076 (1.075), Prec 99.22% (99.70%), s_pid_loss: 0.0817, t_un_loss: 3.3949
Epoch: [36][37/129], Time 0.510 (0.651), Data 0.133 (0.245), Loss 1.057 (1.074), Prec 100.00% (99.70%), s_pid_loss: 0.0393, t_un_loss: 3.4320
Epoch: [36][38/129], Time 0.584 (0.649), Data 0.133 (0.242), Loss 1.056 (1.074), Prec 100.00% (99.71%), s_pid_loss: 0.0565, t_un_loss: 3.3897
Epoch: [36][39/129], Time 0.519 (0.646), Data 0.134 (0.240), Loss 1.065 (1.074), Prec 99.22% (99.70%), s_pid_loss: 0.0485, t_un_loss: 3.4355
Epoch: [36][40/129], Time 0.602 (0.645), Data 0.133 (0.237), Loss 1.125 (1.075), Prec 99.22% (99.69%), s_pid_loss: 0.1146, t_un_loss: 3.4819
Epoch: [36][41/129], Time 0.608 (0.644), Data 0.133 (0.234), Loss 1.080 (1.075), Prec 100.00% (99.70%), s_pid_loss: 0.0855, t_un_loss: 3.3993
Epoch: [36][42/129], Time 0.574 (0.642), Data 0.133 (0.232), Loss 1.095 (1.075), Prec 99.22% (99.68%), s_pid_loss: 0.0616, t_un_loss: 3.5047
Epoch: [36][43/129], Time 0.504 (0.639), Data 0.133 (0.230), Loss 1.084 (1.076), Prec 100.00% (99.69%), s_pid_loss: 0.0622, t_un_loss: 3.4693
Epoch: [36][44/129], Time 0.496 (0.636), Data 0.133 (0.227), Loss 1.104 (1.076), Prec 100.00% (99.70%), s_pid_loss: 0.0665, t_un_loss: 3.5248
Epoch: [36][45/129], Time 0.498 (0.633), Data 0.133 (0.225), Loss 1.050 (1.076), Prec 100.00% (99.70%), s_pid_loss: 0.0499, t_un_loss: 3.3826
Epoch: [36][46/129], Time 0.505 (0.630), Data 0.133 (0.223), Loss 1.091 (1.076), Prec 99.22% (99.69%), s_pid_loss: 0.0848, t_un_loss: 3.4387
Epoch: [36][47/129], Time 0.501 (0.627), Data 0.133 (0.221), Loss 1.124 (1.077), Prec 98.44% (99.67%), s_pid_loss: 0.1189, t_un_loss: 3.4686
Epoch: [36][48/129], Time 0.507 (0.625), Data 0.133 (0.220), Loss 1.066 (1.077), Prec 100.00% (99.67%), s_pid_loss: 0.0624, t_un_loss: 3.4086
Epoch: [36][49/129], Time 0.579 (0.624), Data 0.133 (0.218), Loss 1.092 (1.077), Prec 100.00% (99.68%), s_pid_loss: 0.0485, t_un_loss: 3.5272
Epoch: [36][50/129], Time 0.506 (0.621), Data 0.133 (0.216), Loss 1.085 (1.077), Prec 100.00% (99.69%), s_pid_loss: 0.0736, t_un_loss: 3.4459
Epoch: [36][51/129], Time 0.502 (0.619), Data 0.133 (0.214), Loss 1.124 (1.078), Prec 99.22% (99.68%), s_pid_loss: 0.0923, t_un_loss: 3.5310
Epoch: [36][52/129], Time 0.492 (0.617), Data 0.133 (0.213), Loss 1.111 (1.079), Prec 98.44% (99.65%), s_pid_loss: 0.1040, t_un_loss: 3.4602
Epoch: [36][53/129], Time 0.505 (0.614), Data 0.134 (0.211), Loss 1.098 (1.079), Prec 98.44% (99.63%), s_pid_loss: 0.0731, t_un_loss: 3.4879
Epoch: [36][54/129], Time 0.489 (0.612), Data 0.133 (0.210), Loss 1.075 (1.079), Prec 100.00% (99.64%), s_pid_loss: 0.0569, t_un_loss: 3.4502
Epoch: [36][55/129], Time 0.502 (0.610), Data 0.134 (0.209), Loss 1.127 (1.080), Prec 100.00% (99.64%), s_pid_loss: 0.0613, t_un_loss: 3.6147
Epoch: [36][56/129], Time 0.519 (0.608), Data 0.133 (0.207), Loss 1.077 (1.080), Prec 99.22% (99.64%), s_pid_loss: 0.0704, t_un_loss: 3.4261
Epoch: [36][57/129], Time 0.485 (0.606), Data 0.123 (0.206), Loss 1.082 (1.080), Prec 100.00% (99.64%), s_pid_loss: 0.0617, t_un_loss: 3.4628
Epoch: [36][58/129], Time 0.516 (0.605), Data 0.133 (0.204), Loss 1.101 (1.080), Prec 99.22% (99.64%), s_pid_loss: 0.0842, t_un_loss: 3.4719
Epoch: [36][59/129], Time 0.488 (0.603), Data 0.130 (0.203), Loss 1.108 (1.081), Prec 100.00% (99.64%), s_pid_loss: 0.0845, t_un_loss: 3.4957
Epoch: [36][60/129], Time 0.517 (0.601), Data 0.133 (0.202), Loss 1.080 (1.081), Prec 100.00% (99.65%), s_pid_loss: 0.0634, t_un_loss: 3.4534
Epoch: [36][61/129], Time 0.592 (0.601), Data 0.132 (0.201), Loss 1.098 (1.081), Prec 99.22% (99.64%), s_pid_loss: 0.0885, t_un_loss: 3.4539
Epoch: [36][62/129], Time 0.500 (0.600), Data 0.133 (0.200), Loss 1.084 (1.081), Prec 100.00% (99.65%), s_pid_loss: 0.0622, t_un_loss: 3.4668
Epoch: [36][63/129], Time 0.505 (0.598), Data 0.130 (0.199), Loss 1.073 (1.081), Prec 98.44% (99.63%), s_pid_loss: 0.0595, t_un_loss: 3.4381
Epoch: [36][64/129], Time 0.488 (0.596), Data 0.125 (0.198), Loss 1.086 (1.081), Prec 100.00% (99.63%), s_pid_loss: 0.0683, t_un_loss: 3.4596
Epoch: [36][65/129], Time 0.504 (0.595), Data 0.134 (0.197), Loss 1.066 (1.081), Prec 100.00% (99.64%), s_pid_loss: 0.0471, t_un_loss: 3.4437
Epoch: [36][66/129], Time 0.495 (0.593), Data 0.133 (0.196), Loss 1.110 (1.081), Prec 97.66% (99.61%), s_pid_loss: 0.0925, t_un_loss: 3.4840
Epoch: [36][67/129], Time 0.492 (0.592), Data 0.134 (0.195), Loss 1.100 (1.082), Prec 100.00% (99.62%), s_pid_loss: 0.0703, t_un_loss: 3.5013
Epoch: [36][68/129], Time 0.528 (0.591), Data 0.133 (0.194), Loss 1.087 (1.082), Prec 99.22% (99.61%), s_pid_loss: 0.0573, t_un_loss: 3.4900
Epoch: [36][69/129], Time 0.583 (0.591), Data 0.133 (0.193), Loss 1.077 (1.082), Prec 99.22% (99.60%), s_pid_loss: 0.0673, t_un_loss: 3.4321
Epoch: [36][70/129], Time 0.513 (0.590), Data 0.134 (0.192), Loss 1.073 (1.081), Prec 100.00% (99.61%), s_pid_loss: 0.0638, t_un_loss: 3.4261
Epoch: [36][71/129], Time 0.600 (0.590), Data 0.133 (0.191), Loss 1.078 (1.081), Prec 100.00% (99.61%), s_pid_loss: 0.0480, t_un_loss: 3.4823
Epoch: [36][72/129], Time 0.569 (0.590), Data 0.133 (0.190), Loss 1.120 (1.082), Prec 98.44% (99.60%), s_pid_loss: 0.0895, t_un_loss: 3.5246
Epoch: [36][73/129], Time 0.520 (0.589), Data 0.133 (0.190), Loss 1.077 (1.082), Prec 100.00% (99.60%), s_pid_loss: 0.0515, t_un_loss: 3.4710
Epoch: [36][74/129], Time 0.520 (0.588), Data 0.133 (0.189), Loss 1.060 (1.082), Prec 100.00% (99.61%), s_pid_loss: 0.0560, t_un_loss: 3.4036
Epoch: [36][75/129], Time 0.579 (0.588), Data 0.133 (0.188), Loss 1.110 (1.082), Prec 98.44% (99.59%), s_pid_loss: 0.1016, t_un_loss: 3.4635
Epoch: [36][76/129], Time 0.511 (0.587), Data 0.133 (0.187), Loss 1.069 (1.082), Prec 100.00% (99.60%), s_pid_loss: 0.0571, t_un_loss: 3.4287
Epoch: [36][77/129], Time 0.586 (0.587), Data 0.133 (0.187), Loss 1.056 (1.081), Prec 100.00% (99.60%), s_pid_loss: 0.0525, t_un_loss: 3.3961
Epoch: [36][78/129], Time 0.514 (0.586), Data 0.132 (0.186), Loss 1.103 (1.082), Prec 99.22% (99.60%), s_pid_loss: 0.0812, t_un_loss: 3.4863
Epoch: [36][79/129], Time 0.576 (0.586), Data 0.133 (0.185), Loss 1.105 (1.082), Prec 98.44% (99.58%), s_pid_loss: 0.0854, t_un_loss: 3.4834
Epoch: [36][80/129], Time 0.509 (0.585), Data 0.133 (0.185), Loss 1.085 (1.082), Prec 99.22% (99.58%), s_pid_loss: 0.0745, t_un_loss: 3.4423
Epoch: [36][81/129], Time 0.497 (0.584), Data 0.133 (0.184), Loss 1.088 (1.082), Prec 100.00% (99.59%), s_pid_loss: 0.0638, t_un_loss: 3.4765
Epoch: [36][82/129], Time 0.522 (0.583), Data 0.133 (0.183), Loss 1.089 (1.082), Prec 100.00% (99.59%), s_pid_loss: 0.0633, t_un_loss: 3.4837
Epoch: [36][83/129], Time 0.581 (0.583), Data 0.131 (0.183), Loss 1.081 (1.082), Prec 100.00% (99.60%), s_pid_loss: 0.0528, t_un_loss: 3.4809
Epoch: [36][84/129], Time 0.497 (0.582), Data 0.133 (0.182), Loss 1.060 (1.082), Prec 99.22% (99.59%), s_pid_loss: 0.0679, t_un_loss: 3.3755
Epoch: [36][85/129], Time 0.507 (0.581), Data 0.133 (0.182), Loss 1.123 (1.082), Prec 99.22% (99.59%), s_pid_loss: 0.0947, t_un_loss: 3.5226
Epoch: [36][86/129], Time 0.516 (0.580), Data 0.133 (0.181), Loss 1.076 (1.082), Prec 99.22% (99.58%), s_pid_loss: 0.0630, t_un_loss: 3.4383
Epoch: [36][87/129], Time 0.576 (0.580), Data 0.134 (0.181), Loss 1.100 (1.083), Prec 100.00% (99.59%), s_pid_loss: 0.0750, t_un_loss: 3.4931
Epoch: [36][88/129], Time 0.499 (0.579), Data 0.133 (0.180), Loss 1.108 (1.083), Prec 99.22% (99.58%), s_pid_loss: 0.1068, t_un_loss: 3.4452
Epoch: [36][89/129], Time 0.514 (0.578), Data 0.133 (0.179), Loss 1.085 (1.083), Prec 100.00% (99.59%), s_pid_loss: 0.0519, t_un_loss: 3.4972
Epoch: [36][90/129], Time 0.574 (0.578), Data 0.133 (0.179), Loss 1.080 (1.083), Prec 100.00% (99.59%), s_pid_loss: 0.0523, t_un_loss: 3.4790
Epoch: [36][91/129], Time 0.537 (0.578), Data 0.133 (0.178), Loss 1.087 (1.083), Prec 100.00% (99.60%), s_pid_loss: 0.0675, t_un_loss: 3.4651
Epoch: [36][92/129], Time 0.581 (0.578), Data 0.134 (0.178), Loss 1.066 (1.083), Prec 100.00% (99.60%), s_pid_loss: 0.0511, t_un_loss: 3.4347
Epoch: [36][93/129], Time 0.517 (0.577), Data 0.134 (0.177), Loss 1.141 (1.083), Prec 98.44% (99.59%), s_pid_loss: 0.1204, t_un_loss: 3.5238
Epoch: [36][94/129], Time 0.586 (0.577), Data 0.132 (0.177), Loss 1.087 (1.083), Prec 100.00% (99.59%), s_pid_loss: 0.0514, t_un_loss: 3.5025
Epoch: [36][95/129], Time 0.510 (0.577), Data 0.133 (0.177), Loss 1.058 (1.083), Prec 100.00% (99.60%), s_pid_loss: 0.0372, t_un_loss: 3.4399
Epoch: [36][96/129], Time 0.563 (0.577), Data 0.134 (0.176), Loss 1.105 (1.083), Prec 99.22% (99.59%), s_pid_loss: 0.0854, t_un_loss: 3.4838
Epoch: [36][97/129], Time 0.519 (0.576), Data 0.133 (0.176), Loss 1.089 (1.083), Prec 100.00% (99.60%), s_pid_loss: 0.0633, t_un_loss: 3.4809
Epoch: [36][98/129], Time 0.500 (0.575), Data 0.133 (0.175), Loss 1.079 (1.083), Prec 100.00% (99.60%), s_pid_loss: 0.0688, t_un_loss: 3.4371
Epoch: [36][99/129], Time 0.516 (0.575), Data 0.133 (0.175), Loss 1.091 (1.083), Prec 100.00% (99.61%), s_pid_loss: 0.0665, t_un_loss: 3.4830
Epoch: [36][100/129], Time 0.561 (0.574), Data 0.133 (0.174), Loss 1.096 (1.084), Prec 99.22% (99.60%), s_pid_loss: 0.0839, t_un_loss: 3.4568
Epoch: [36][101/129], Time 0.532 (0.574), Data 0.133 (0.174), Loss 1.091 (1.084), Prec 99.22% (99.60%), s_pid_loss: 0.0753, t_un_loss: 3.4619
Epoch: [36][102/129], Time 1.812 (0.586), Data 0.133 (0.174), Loss 1.091 (1.084), Prec 99.22% (99.59%), s_pid_loss: 0.1066, t_un_loss: 3.3879
Epoch: [36][103/129], Time 0.602 (0.586), Data 0.133 (0.173), Loss 1.066 (1.084), Prec 100.00% (99.60%), s_pid_loss: 0.0615, t_un_loss: 3.4115
Epoch: [36][104/129], Time 0.586 (0.586), Data 0.133 (0.173), Loss 1.063 (1.083), Prec 100.00% (99.60%), s_pid_loss: 0.0690, t_un_loss: 3.3819
Epoch: [36][105/129], Time 0.489 (0.585), Data 0.131 (0.172), Loss 1.110 (1.084), Prec 96.88% (99.58%), s_pid_loss: 0.1115, t_un_loss: 3.4400
Epoch: [36][106/129], Time 0.497 (0.585), Data 0.134 (0.172), Loss 1.112 (1.084), Prec 98.44% (99.57%), s_pid_loss: 0.1034, t_un_loss: 3.4652
Epoch: [36][107/129], Time 0.499 (0.584), Data 0.134 (0.172), Loss 1.074 (1.084), Prec 99.22% (99.56%), s_pid_loss: 0.0845, t_un_loss: 3.3815
Epoch: [36][108/129], Time 0.498 (0.583), Data 0.134 (0.171), Loss 1.112 (1.084), Prec 98.44% (99.55%), s_pid_loss: 0.0895, t_un_loss: 3.4979
Epoch: [36][109/129], Time 0.511 (0.582), Data 0.134 (0.171), Loss 1.094 (1.084), Prec 99.22% (99.55%), s_pid_loss: 0.0926, t_un_loss: 3.4294
Epoch: [36][110/129], Time 0.496 (0.581), Data 0.133 (0.171), Loss 1.093 (1.084), Prec 98.44% (99.54%), s_pid_loss: 0.1064, t_un_loss: 3.3948
Epoch: [36][111/129], Time 0.496 (0.581), Data 0.133 (0.170), Loss 1.086 (1.084), Prec 99.22% (99.54%), s_pid_loss: 0.0650, t_un_loss: 3.4684
Epoch: [36][112/129], Time 0.515 (0.580), Data 0.133 (0.170), Loss 1.076 (1.084), Prec 100.00% (99.54%), s_pid_loss: 0.0754, t_un_loss: 3.4119
Epoch: [36][113/129], Time 0.710 (0.581), Data 0.126 (0.170), Loss 1.071 (1.084), Prec 100.00% (99.54%), s_pid_loss: 0.0609, t_un_loss: 3.4271
Epoch: [36][114/129], Time 0.620 (0.582), Data 0.114 (0.169), Loss 1.103 (1.084), Prec 99.22% (99.54%), s_pid_loss: 0.1078, t_un_loss: 3.4254
Epoch: [36][115/129], Time 0.564 (0.581), Data 0.133 (0.169), Loss 1.097 (1.084), Prec 98.44% (99.53%), s_pid_loss: 0.0980, t_un_loss: 3.4284
Epoch: [36][116/129], Time 0.496 (0.581), Data 0.133 (0.168), Loss 1.073 (1.084), Prec 99.22% (99.53%), s_pid_loss: 0.0756, t_un_loss: 3.4016
Epoch: [36][117/129], Time 0.497 (0.580), Data 0.133 (0.168), Loss 1.075 (1.084), Prec 100.00% (99.53%), s_pid_loss: 0.0592, t_un_loss: 3.4460
Epoch: [36][118/129], Time 0.501 (0.579), Data 0.133 (0.168), Loss 1.089 (1.084), Prec 99.22% (99.53%), s_pid_loss: 0.0877, t_un_loss: 3.4246
Epoch: [36][119/129], Time 0.497 (0.579), Data 0.133 (0.168), Loss 1.080 (1.084), Prec 99.22% (99.53%), s_pid_loss: 0.0998, t_un_loss: 3.3677
Epoch: [36][120/129], Time 0.513 (0.578), Data 0.134 (0.167), Loss 1.121 (1.084), Prec 99.22% (99.52%), s_pid_loss: 0.1011, t_un_loss: 3.5005
Epoch: [36][121/129], Time 0.501 (0.577), Data 0.133 (0.167), Loss 1.103 (1.085), Prec 99.22% (99.52%), s_pid_loss: 0.0978, t_un_loss: 3.4486
Epoch: [36][122/129], Time 0.593 (0.578), Data 0.133 (0.167), Loss 1.102 (1.085), Prec 98.44% (99.51%), s_pid_loss: 0.1177, t_un_loss: 3.3982
Epoch: [36][123/129], Time 0.500 (0.577), Data 0.134 (0.166), Loss 1.084 (1.085), Prec 99.22% (99.51%), s_pid_loss: 0.0935, t_un_loss: 3.3965
Epoch: [36][124/129], Time 0.498 (0.576), Data 0.134 (0.166), Loss 1.079 (1.085), Prec 100.00% (99.51%), s_pid_loss: 0.0665, t_un_loss: 3.4407
Epoch: [36][125/129], Time 0.504 (0.576), Data 0.133 (0.166), Loss 1.079 (1.085), Prec 100.00% (99.52%), s_pid_loss: 0.0754, t_un_loss: 3.4197
Epoch: [36][126/129], Time 0.499 (0.575), Data 0.133 (0.166), Loss 1.040 (1.084), Prec 100.00% (99.52%), s_pid_loss: 0.0455, t_un_loss: 3.3591
Epoch: [36][127/129], Time 0.491 (0.574), Data 0.133 (0.165), Loss 1.072 (1.084), Prec 99.22% (99.52%), s_pid_loss: 0.0794, t_un_loss: 3.3875
Epoch: [36][128/129], Time 0.496 (0.574), Data 0.133 (0.165), Loss 1.096 (1.084), Prec 98.44% (99.51%), s_pid_loss: 0.0976, t_un_loss: 3.4256
Epoch: [36][129/129], Time 0.502 (0.573), Data 0.133 (0.165), Loss 1.073 (1.084), Prec 100.00% (99.52%), s_pid_loss: 0.0612, t_un_loss: 3.4346

 * Finished epoch  36 

Epoch: [37][1/129], Time 2.629 (2.629), Data 2.039 (2.039), Loss 1.054 (1.054), Prec 99.22% (99.22%), s_pid_loss: 0.0544, t_un_loss: 3.3865
Epoch: [37][2/129], Time 0.572 (1.601), Data 0.140 (1.089), Loss 1.077 (1.065), Prec 100.00% (99.61%), s_pid_loss: 0.0636, t_un_loss: 3.4410
Epoch: [37][3/129], Time 0.608 (1.270), Data 0.133 (0.770), Loss 1.062 (1.064), Prec 100.00% (99.74%), s_pid_loss: 0.0531, t_un_loss: 3.4166
Epoch: [37][4/129], Time 0.591 (1.100), Data 0.133 (0.611), Loss 1.071 (1.066), Prec 100.00% (99.80%), s_pid_loss: 0.0709, t_un_loss: 3.4029
Epoch: [37][5/129], Time 0.578 (0.996), Data 0.134 (0.516), Loss 1.055 (1.064), Prec 99.22% (99.69%), s_pid_loss: 0.0644, t_un_loss: 3.3652
Epoch: [37][6/129], Time 0.517 (0.916), Data 0.133 (0.452), Loss 1.075 (1.065), Prec 99.22% (99.61%), s_pid_loss: 0.0677, t_un_loss: 3.4246
Epoch: [37][7/129], Time 0.605 (0.871), Data 0.133 (0.406), Loss 1.072 (1.066), Prec 100.00% (99.67%), s_pid_loss: 0.0684, t_un_loss: 3.4139
Epoch: [37][8/129], Time 0.602 (0.838), Data 0.133 (0.372), Loss 1.063 (1.066), Prec 100.00% (99.71%), s_pid_loss: 0.0664, t_un_loss: 3.3875
Epoch: [37][9/129], Time 0.592 (0.811), Data 0.133 (0.346), Loss 1.068 (1.066), Prec 100.00% (99.74%), s_pid_loss: 0.0717, t_un_loss: 3.3914
Epoch: [37][10/129], Time 0.599 (0.789), Data 0.133 (0.324), Loss 1.085 (1.068), Prec 99.22% (99.69%), s_pid_loss: 0.0920, t_un_loss: 3.4022
Epoch: [37][11/129], Time 0.508 (0.764), Data 0.132 (0.307), Loss 1.076 (1.069), Prec 100.00% (99.72%), s_pid_loss: 0.0728, t_un_loss: 3.4168
Epoch: [37][12/129], Time 0.600 (0.750), Data 0.133 (0.292), Loss 1.076 (1.069), Prec 100.00% (99.74%), s_pid_loss: 0.0746, t_un_loss: 3.4135
